id_lysi,date,chamber_size,nr_bags,CO2_flux,CH4_flux,N2O_flux,r2_CO2,r2_CH4,r2_N2O,co2_quality,n2o_qc_flag,quality_flag
3,2026-05-13,small,3,3.27371166809727,-0.00152854430034348,-1.16223613410589e-05,0.991715922470891,0.993682604871048,0.0894777968231616,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
4,2026-05-13,small,4,3.23103724891346,-0.000949128121373869,-4.2059403024879e-05,0.993507244198154,0.979111516019889,0.13893716694673,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
5,2026-05-13,small,4,3.02396340272566,-0.00214054571120047,5.76452494991765e-05,0.991161572900456,0.989499868369551,0.822693228869296,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
6,2026-05-13,small,4,2.63747215205164,-0.00197006813644894,-7.18712397846506e-05,0.993019467170245,0.999078081186684,0.956295861966756,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
7,2026-05-13,small,4,1.85266907837666,-0.00139186526508046,7.76835370332499e-06,0.998292439477695,0.974160029066303,0.0214489620112926,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
8,2026-05-13,small,4,1.94718981253188,-0.000897229188934678,-2.14381974669999e-05,0.98680558273804,0.219078018125849,0.214970407814424,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
9,2026-05-13,small,4,4.49205391763944,-0.000742841667273772,8.22001120412011e-06,0.982836414160032,0.882071826794794,0.0429476358787211,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
10,2026-05-13,small,4,4.17966266719852,-0.000933485424276751,-9.68252626342686e-05,0.991963882974294,0.989730050736298,0.861933109482492,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
11,2026-05-13,small,4,1.18888866149797,-0.0001027267450476,-5.92341501768356e-05,0.921193277260207,0.759225138677676,0.577638586081435,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
12,2026-05-13,small,4,1.05909781526735,-0.000391501433939362,2.61304571637094e-05,0.867251918959334,0.902581842672529,0.1348239335362,Positiv & Rauschen,Rejected: CO2 R² ≤ 0.9,0
13,2026-05-13,small,4,2.96459928658824,-0.000399887231865671,-9.72542913280817e-05,0.983641952259298,0.793929809941274,0.384287357384731,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
14,2026-05-13,small,4,3.6999088145135,-0.000835985718414685,-7.24293738105289e-05,0.983608401157382,0.977113818371947,0.924579236654017,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
15,2026-05-13,small,4,3.17096906897811,-0.000713015118484336,-3.16653621704515e-05,0.998351354005736,0.978694996684596,0.965547577526018,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
16,2026-05-13,small,4,4.4746159549878,-0.00117131624248471,-1.17043252997189e-06,0.998127962375799,0.994354324845282,0.000411290113355012,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
17,2026-05-13,small,4,3.24210620185768,-0.000801184447497432,2.96911682794016e-05,0.93663956360064,0.991485804949573,0.169611643339638,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
18,2026-05-13,small,4,1.72428330500002,-0.000483629596356843,-2.91351244531181e-05,0.856110513268153,0.840063073603674,0.120757148349905,Positiv & Rauschen,Rejected: CO2 R² ≤ 0.9,0
19,2026-05-13,small,4,2.04310625974626,-0.000295794049718596,5.18551723818647e-07,0.950444469887055,0.914358970535666,0.00106530839609137,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
20,2026-05-13,small,4,5.30017103247107,-0.00135558996372814,-7.97182642514984e-05,0.995807589217783,0.959470483022112,0.773026946325331,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
21,2026-05-13,small,4,1.50484934274641,-0.000185561583975301,-6.10188491525257e-05,0.949519924797633,0.913370759008113,0.61104951603435,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
22,2026-05-13,small,4,2.88535017863367,-0.000698300928783945,-7.60851486747583e-05,0.944294700294253,0.747965929499463,0.556882197449,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
23,2026-05-13,small,4,1.06181305484603,-9.38707532499673e-05,-6.13442986595783e-05,0.997339457616815,0.896819448483945,0.714695317179284,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
24,2026-05-13,small,4,1.93243592024802,-0.000422063541891841,-5.27117989136602e-05,0.973357261299634,0.958231507979097,0.690026160315825,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
25,2026-05-13,small,4,0.87453834798019,-0.00102459570675838,-1.05971585331924e-05,0.837348548120299,0.95562701052842,0.0599829077961167,Positiv & Rauschen,Rejected: CO2 R² ≤ 0.9,0
26,2026-05-13,small,4,5.2010297407314,-0.00127038722793095,-5.18122414974343e-05,0.994242187758138,0.928591010824635,0.69471468188384,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
27,2026-05-13,small,4,1.69621341018485,-0.000307007607307926,0.00010271036124159,0.983716088347996,0.986416104885604,0.56165707875516,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
28,2026-05-13,small,4,2.10801483717671,-0.000393412433483559,6.65069408077733e-05,0.921270582236775,0.9283183608341,0.828114761632968,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
29,2026-05-13,small,4,2.84591805715684,-0.000296292520809201,-7.58549649052898e-06,0.984873996872321,0.603860578729499,0.034717188724585,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
30,2026-05-13,small,4,3.51046176763225,-0.000587750422350083,8.79626245778367e-06,0.989443306907736,0.985499682657813,0.16735768228912,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
31,2026-05-13,small,4,3.24509473301915,-0.000339587025217942,5.52181477477729e-06,0.992863058227151,0.986722856248497,0.0278197056615354,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
32,2026-05-13,small,4,1.96253156548211,-0.000775105945210489,-7.43153092231983e-05,0.99650892899067,0.858269639657002,0.903486149619275,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
1,2026-05-15,small,4,2.83558779578372,-0.00307205569069746,6.08660092235017e-05,0.969851583496941,0.952782583959159,0.566837865198009,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
2,2026-05-15,small,4,2.38528154963252,-0.00245071499071598,2.30797706317917e-06,0.994547054212507,0.994766058664248,0.00835860473838551,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
3,2026-05-15,small,4,4.03920764775292,-0.00234064503877559,-4.87709330336703e-05,0.990725173141931,0.987963708442765,0.586585770011081,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
4,2026-05-15,small,4,2.54511270254683,-0.00270290283053241,4.00608436722113e-05,0.998999524461395,0.999979407858303,0.127260101740374,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
5,2026-05-15,small,4,2.88897586690848,-0.00324714098201609,-6.47580499606403e-06,0.990847938889611,0.993480369202651,0.00463247798910745,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
6,2026-05-15,small,4,2.42594387447044,-0.00387886370642126,-2.97920633941831e-05,0.988425553606751,0.994015389000749,0.124007221788572,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
7,2026-05-15,small,4,3.18548953943926,-0.00345435745665701,-6.96192817105321e-06,0.99509709040982,0.973451419575325,0.0144908261550847,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
8,2026-05-15,small,4,0.703895516555943,-0.000787192162909622,4.97758341270895e-05,0.831055578074715,0.676336118968555,0.518374575927441,Positiv & Rauschen,Rejected: CO2 R² ≤ 0.9,0
9,2026-05-15,small,4,3.28699431946298,-0.00101893247141635,4.51588381282443e-05,0.998018047302785,0.93717354766903,0.624056810630277,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
10,2026-05-15,small,4,2.34128445953882,-0.00133287610021666,-3.50369808058219e-05,0.965710892916277,0.848238897953533,0.322730824298038,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
11,2026-05-15,small,4,1.28107817059248,-0.000583362572902685,2.28154250307486e-05,0.844925352831298,0.989476770149446,0.571265408920994,Positiv & Rauschen,Rejected: CO2 R² ≤ 0.9,0
12,2026-05-15,small,4,1.76230407847024,-0.000609109560845661,1.25601909347542e-05,0.99244793421192,0.991881992028404,0.371436592138712,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
13,2026-05-15,small,4,2.50423780801822,-0.000510193352208872,6.91625515459674e-06,0.98475032731213,0.96265904950427,0.0480394846752487,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
14,2026-05-15,small,4,2.23676168425293,-0.00127989615780989,0.000101890359691714,0.970601988384273,0.900658942506676,0.720435930613392,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
15,2026-05-15,small,4,2.80774300454306,-0.000504038016182081,-8.57231089678884e-06,0.994714943571439,0.99028236144957,0.103461759651616,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
16,2026-05-15,small,4,1.30548127381956,-0.000495695216634038,1.9865294342838e-05,0.969257999118029,0.948712104103945,0.0410975874104662,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
17,2026-05-15,small,4,2.39053499821982,-0.000726715775647078,2.37522807564046e-05,0.971319413160223,0.969919644643973,0.0593527837969407,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
18,2026-05-15,small,4,1.48783765881827,-0.000662981820204105,1.26769214673955e-06,0.984512357721902,0.953106604051811,0.000302686110502759,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
19,2026-05-15,small,4,2.71383549602785,-0.000785560495021956,-2.75402663726188e-05,0.981848673021359,0.988576635422636,0.10808456527399,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
20,2026-05-15,small,4,2.41058301886584,-0.00082171630594158,-1.06840827017755e-05,0.990934281774867,0.984868693305537,0.0371954853770326,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
21,2026-05-15,small,4,2.17427978673538,-0.000426435115536639,7.66942027338021e-05,0.966698856184743,0.945038723085183,0.54699345932018,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
22,2026-05-15,small,4,2.47324226877368,-0.00100842393166962,-5.30844768267491e-05,0.99422208988273,0.98198653475323,0.666549740231557,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
23,2026-05-15,small,4,2.3800085400498,-0.000527006003316229,-3.98574318663854e-05,0.981118791584614,0.979081742124294,0.138250631825242,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
24,2026-05-15,small,4,1.97064772566587,-0.000882841404201958,5.67900981163576e-05,0.941961588417318,0.891875500367754,0.957393425752778,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
25,2026-05-15,small,4,4.12191865579325,-0.000996562920703365,-4.19969333104184e-06,0.993089272377787,0.917712182535103,0.00119792519691127,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
26,2026-05-15,small,4,2.68926583043128,-0.000925304761494802,3.31553627823848e-05,0.99708389157386,0.994774631783181,0.411217838730683,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
27,2026-05-15,small,4,3.21290638628832,-0.00118650328961816,-0.000127899236360662,0.990505460448544,0.993548654070369,0.789975299113139,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
28,2026-05-15,small,4,2.1767900958121,-0.000397379267321721,-3.04786362341728e-05,0.997420718211021,0.976765059740666,0.131975833876827,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
29,2026-05-15,small,4,3.15410732990897,-0.000625083710092325,2.07867228729104e-05,0.997933966669165,0.998839067131568,0.0908912038867006,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
30,2026-05-15,small,4,2.95621445936819,-0.000731981869142815,3.73324442523149e-05,0.995850228434169,0.994969090949327,0.75358907884271,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
31,2026-05-15,small,4,3.96759171516369,-0.00063660303422787,-5.7371941754295e-07,0.996313919959222,0.982948753123021,0.000285443423253142,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
32,2026-05-15,small,4,2.25455289052413,-0.000798327620288152,-2.97055870183544e-05,0.997294454417607,0.996447155152318,0.520503908836944,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
1,2026-05-18,small,4,3.79195151039038,-0.00273934747118311,-4.40410458239788e-05,0.986074206785118,0.989648437247155,0.279482159598747,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
2,2026-05-18,small,4,3.26735238413889,-0.00226947921249019,1.87562238376357e-05,0.9954846386961,0.994207004406274,0.765234770108765,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
3,2026-05-18,small,4,3.3174855852319,-0.00116958407224189,-3.54833211576461e-05,0.960183230415305,0.920511993904279,0.323873310929591,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
4,2026-05-18,small,4,3.37510060388759,-0.00192294378479771,2.37686380290882e-05,0.992061119363562,0.977708109934348,0.485417128255001,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
5,2026-05-18,small,4,3.06470410344714,-0.00181468783507603,-4.34709388322356e-05,0.981124508238136,0.978289939041655,0.882218192522516,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
6,2026-05-18,small,4,2.90012950972777,-0.00201278287167303,-5.86611711167633e-05,0.993311837928234,0.994804793943951,0.681039746220337,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
7,2026-05-18,small,4,1.68448183439883,-0.000691905793102508,4.46908421046781e-05,0.842134439327379,0.671961523017858,0.396814511888416,Positiv & Rauschen,Rejected: CO2 R² ≤ 0.9,0
8,2026-05-18,small,4,3.20316738148485,-0.00299698724538665,-1.78129007375204e-05,0.987667320774034,0.975266126064064,0.28717371458722,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
9,2026-05-18,small,3,3.37734939679968,-0.000491304023632583,-6.35886167006554e-05,0.999723226580023,0.897261812795909,0.994110054085497,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
10,2026-05-18,small,4,0.963413431120371,-0.000270899096042166,-2.99056156011284e-05,0.944262057924521,0.922057600375576,0.833991475444445,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
11,2026-05-18,small,4,0.897373115394996,-0.000106616796398679,4.20732121568101e-05,0.881106813441298,0.943393267323271,0.265183444574041,Positiv & Rauschen,Rejected: CO2 R² ≤ 0.9,0
12,2026-05-18,small,4,2.28264384946982,-0.000961039607117478,-4.22890810560137e-05,0.999234258512196,0.992516432221983,0.380668615512013,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
13,2026-05-18,small,4,4.63576012593998,-0.000620602837405209,-2.9666814228426e-05,0.993364722021017,0.957514970627952,0.44968694633455,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
14,2026-05-18,small,4,3.14793672865419,-0.000830359481071634,7.64811559048772e-05,0.998684609151624,0.994440255453852,0.861724557441161,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
15,2026-05-18,small,4,2.87377712731069,-0.000529001557996567,3.02746155287763e-05,0.985684746841364,0.991178302197752,0.207441468752908,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
16,2026-05-18,small,4,2.47600468189909,-0.000768101476739965,-2.88508989040655e-05,0.993122288995949,0.992148955563505,0.156818982089855,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
17,2026-05-18,small,4,1.13889327643944,-0.000284701042152601,-5.44822106228182e-05,0.884324369078315,0.914239886233915,0.814561876739888,Positiv & Rauschen,Rejected: CO2 R² ≤ 0.9,0
18,2026-05-18,small,4,1.88064366194005,-0.000598880138234005,-6.11655969396747e-05,0.981633036220772,0.954949167457741,0.805645334740309,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
19,2026-05-18,small,4,0.650650314936309,-0.000128120757866671,7.05868827020116e-05,0.780974378776121,0.801199011808629,0.895599624874612,Positiv & Rauschen,Rejected: CO2 R² ≤ 0.9,0
20,2026-05-18,small,4,1.82239545078468,-0.000508012255662234,7.09010173293982e-06,0.92989710561346,0.797185574095309,0.156845875375469,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
21,2026-05-18,small,4,2.59928128803314,-0.000258467294263535,-3.3531387043734e-05,0.93644127823085,0.851768833438246,0.184623341123558,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
22,2026-05-18,small,4,2.0683274474534,-0.000481200213257244,5.818851770215e-05,0.974834622141809,0.770988005530795,0.818425520933903,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
23,2026-05-18,small,4,1.40959819713489,-0.000250571593630379,2.05634118505799e-05,0.950890788358849,0.987943261549765,0.0677637893359502,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
24,2026-05-18,small,4,2.72167875612526,-0.000851788057740771,1.97413087811105e-05,0.979664559051146,0.997497422195987,0.0439484009979483,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
25,2026-05-18,small,4,5.43327913362947,-0.000897787517610361,-3.9706693070523e-05,0.982640511922453,0.946603613578404,0.174053232323593,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
26,2026-05-18,small,4,3.64353090360539,-0.0012488503726035,-1.26976556776846e-05,0.998025231987816,0.967614182008499,0.0529975991263347,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
27,2026-05-18,small,4,1.96409512922185,-0.000481487164418022,-1.80583053818897e-06,0.933855337903016,0.948762322085878,0.00276491853645145,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
28,2026-05-18,small,4,4.11955060338795,-0.00134275869463256,-9.22491423891443e-05,0.997414592471197,0.99483848210576,0.901323723891196,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
29,2026-05-18,small,4,1.95258196637774,-0.000140976584582645,-1.46437383324811e-05,0.960137685949541,0.574409252836172,0.682451006323643,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
30,2026-05-18,small,4,2.15540161058377,-0.000399194136581198,2.63006252855554e-05,0.99555315879776,0.993767666413524,0.319410271615967,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
31,2026-05-18,small,4,3.36134402308841,-0.00064537416921437,1.66712384780192e-05,0.99667845477647,0.999294711626651,0.101233843478131,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
32,2026-05-18,small,4,3.09622039898139,-0.00114362252333184,-4.8822524511791e-05,0.988852505556814,0.971149695068845,0.148047614943899,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
1,2026-05-20,small,4,3.57412189047885,-0.00118296135727641,8.83953297389453e-05,0.966814553530643,0.858562056966491,0.595189581355359,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
2,2026-05-20,small,4,3.12380837471737,-0.00119387749270702,1.8146487151155e-05,0.998906020320724,0.992951470781495,0.142975084542613,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
3,2026-05-20,small,4,6.04492562393966,0.00414881054816434,0.000408023417011982,0.997090897265837,0.998256119658012,0.977472084438019,Positiv & Signifikant (OK),Accepted: N2O R² > 0.9,1
4,2026-05-20,small,4,5.18644252048016,0.00443256733494998,0.000370906346603821,0.99572058634229,0.994965439298999,0.934556761996475,Positiv & Signifikant (OK),Accepted: N2O R² > 0.9,1
5,2026-05-20,small,4,4.93828262503329,6.71348456889167e-05,0.000425713625010517,0.992315721546358,0.549854821545601,0.998084538606606,Positiv & Signifikant (OK),Accepted: N2O R² > 0.9,1
6,2026-05-20,small,4,3.6991740544401,-0.00106677092464013,6.22827509802951e-05,0.998542183772189,0.998618826908636,0.698617974092661,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
7,2026-05-20,small,4,5.92894728362745,0.000425284707482246,0.000648530653978211,0.998427496508846,0.94904177407166,0.997314471865517,Positiv & Signifikant (OK),Accepted: N2O R² > 0.9,1
8,2026-05-20,small,4,3.87352298578342,-0.000163374197937293,0.000288607363264688,0.993626564845912,0.932312418052484,0.951656754627934,Positiv & Signifikant (OK),Accepted: N2O R² > 0.9,1
9,2026-05-20,small,4,3.80498857363246,-0.00125155747625623,9.54629014279409e-05,0.963906205626906,0.945848634052742,0.8699241897499,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
10,2026-05-20,small,4,3.60145808925338,-0.00125247300597619,1.65994588972476e-05,0.998447211579191,0.999722344858716,0.0741470629866326,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
11,2026-05-20,small,4,5.73263423062774,-0.000304966296299842,0.00056868323379168,0.995649263649571,0.958780828095628,0.991630049344062,Positiv & Signifikant (OK),Accepted: N2O R² > 0.9,1
12,2026-05-20,small,4,4.07198407514613,-0.000484933322173149,0.000188140117641915,0.992229719466546,0.998671659058109,0.97953064527002,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
13,2026-05-20,small,4,4.12818409086811,-0.000575372258610813,0.000406488044713426,0.985823546815295,0.843547002832282,0.985267464879491,Positiv & Signifikant (OK),Accepted: N2O R² > 0.9,1
14,2026-05-20,small,4,5.5351594073425,0.00664284170123643,0.000336482746684698,0.994656927491141,0.999305179010028,0.969081724293798,Positiv & Signifikant (OK),Accepted: N2O R² > 0.9,1
15,2026-05-20,small,4,5.78832566667468,-7.80797269349888e-05,0.000905192931907341,0.998809424082792,0.11775286721611,0.991477581089701,Positiv & Signifikant (OK),Accepted: N2O R² > 0.9,1
16,2026-05-20,small,4,4.93736946224009,0.00265343330840202,0.000488595255542496,0.987392430271916,0.99397350238274,0.987148673693538,Positiv & Signifikant (OK),Accepted: N2O R² > 0.9,1
17,2026-05-20,small,4,2.41528139765725,-0.00185789544038794,0.000131693833951682,0.914303329254772,0.91643091950001,0.954536789901327,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
18,2026-05-20,small,4,1.3307235767157,-0.000600733665615231,5.17639769943343e-05,0.958440670420216,0.669619104001245,0.958519189785705,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
19,2026-05-20,small,4,4.64231816605965,0.0011113848239555,0.000396986865180664,0.973517978237674,0.980611299147674,0.966374102652105,Positiv & Signifikant (OK),Accepted: N2O R² > 0.9,1
20,2026-05-20,small,4,3.111688876,-0.00261064341776956,0.000330966363979901,0.979537164318957,0.924974407554491,0.807710420022371,Positiv & Signifikant (OK),Rejected: N2O R² ≤ 0.9,0
21,2026-05-20,small,4,2.67820834083341,-0.00107132665765083,0.000127340338393652,0.97459515289178,0.918899627956961,0.845647622810557,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
22,2026-05-20,small,4,2.94108716825308,-0.00103341220763086,0.000514433371312851,0.98665703014774,0.903225797591264,0.993623483295679,Positiv & Signifikant (OK),Accepted: N2O R² > 0.9,1
23,2026-05-20,small,4,5.69604379116913,-0.00150611052737197,0.00103074276214622,0.990457401205767,0.925908949341839,0.989500889568158,Positiv & Signifikant (OK),Accepted: N2O R² > 0.9,1
24,2026-05-20,small,4,3.18742705704165,-0.00134097092516199,0.000447108523545554,0.950265702477029,0.861405570071738,0.970768981042805,Positiv & Signifikant (OK),Accepted: N2O R² > 0.9,1
25,2026-05-20,small,4,6.72821680484182,0.00165831060622291,0.00064033768744014,0.997647921499042,0.87961399725902,0.990930853919657,Positiv & Signifikant (OK),Accepted: N2O R² > 0.9,1
26,2026-05-20,small,4,4.08384514428831,-0.000944359345177377,0.000342706334682358,0.99802894088641,0.856350603706083,0.985208037890058,Positiv & Signifikant (OK),Accepted: N2O R² > 0.9,1
27,2026-05-20,small,4,4.55857791631536,-0.00249911497358251,5.23187930772156e-05,0.995440721487402,0.99583561286052,0.497897002021401,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
28,2026-05-20,small,4,3.54919708102136,-0.00102474154008415,0.000382409822008693,0.997385178452312,0.955434777720365,0.946414505610298,Positiv & Signifikant (OK),Accepted: N2O R² > 0.9,1
29,2026-05-20,small,4,4.62170700404491,0.00158279464574977,0.000689816035839249,0.997442250810707,0.998516090630025,0.998733188343522,Positiv & Signifikant (OK),Accepted: N2O R² > 0.9,1
30,2026-05-20,small,4,5.49829952988686,0.00629021940287387,0.000641879779616771,0.998774805346605,0.999672169854227,0.996853052970505,Positiv & Signifikant (OK),Accepted: N2O R² > 0.9,1
31,2026-05-20,small,4,4.49855604140747,0.00147000619167673,0.00102758901252754,0.991242463789213,0.999257836919338,0.98964537795332,Positiv & Signifikant (OK),Accepted: N2O R² > 0.9,1
32,2026-05-20,small,4,2.4166894946774,0.000854988955121093,0.000482811762259538,0.982768401932526,0.982704623651081,0.996094629288348,Positiv & Signifikant (OK),Accepted: N2O R² > 0.9,1
1,2026-05-21,small,4,4.76899482689646,-0.00164622902691883,1.57761833406856e-06,0.996418765242256,0.994809182479852,0.00230446349352186,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
2,2026-05-21,small,4,3.45539471530322,-0.00144622578308241,0.000113095925442693,0.993271279151625,0.986756528977388,0.629562777938403,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
3,2026-05-21,small,4,6.26009134086557,0.00142956987826036,0.00120095060317976,0.993601737508178,0.995521091544777,0.997963706171542,Positiv & Signifikant (OK),Accepted: N2O R² > 0.9,1
4,2026-05-21,small,4,5.4957809955146,0.000988448529910005,0.00170590726370679,0.997063922684454,0.99355435024521,0.997985888458523,Positiv & Signifikant (OK),Accepted: N2O R² > 0.9,1
5,2026-05-21,small,4,4.89170501752929,-0.000555686303231893,0.00109226886016089,0.990675359991262,0.964038583773694,0.997143865052379,Positiv & Signifikant (OK),Accepted: N2O R² > 0.9,1
6,2026-05-21,small,4,3.40813510178913,-0.000966657102372469,-4.9869863426747e-05,0.990206442513117,0.987043920208782,0.720113913902079,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
7,2026-05-21,small,4,5.58514084019221,1.36304623522001e-05,0.00189267399894079,0.995748391289374,0.0978998205333361,0.998296536490175,Positiv & Signifikant (OK),Accepted: N2O R² > 0.9,1
8,2026-05-21,small,4,4.39654923070674,-0.000120954212678163,0.000915056524951041,0.993439164514333,0.336346615725438,0.988708910634047,Positiv & Signifikant (OK),Accepted: N2O R² > 0.9,1
9,2026-05-21,small,4,5.04190995104813,-0.00206247661747908,0.000138572856116099,0.986533195928607,0.988894772655152,0.774482618892102,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
10,2026-05-21,small,4,2.77161938443432,-0.00114328712472969,7.68524756533062e-05,0.98850289111644,0.947523425753508,0.781078221469089,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
11,2026-05-21,small,4,4.95471206363205,-0.000821609497832312,0.000449098817125287,0.993964258343764,0.990070958000327,0.988027684547434,Positiv & Signifikant (OK),Accepted: N2O R² > 0.9,1
12,2026-05-21,small,4,3.50143082189496,-0.000546217364977754,0.000122445463334764,0.994965852277207,0.98975331414741,0.858310851308394,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
13,2026-05-21,small,4,4.19658700119989,-0.000113818129272149,0.000562217968610819,0.990974655944606,0.412743350105847,0.997869632369584,Positiv & Signifikant (OK),Accepted: N2O R² > 0.9,1
14,2026-05-21,small,4,3.16705290392981,0.0034395413321602,0.000990555255619802,0.974270368456828,0.984037499834053,0.995868010130135,Positiv & Signifikant (OK),Accepted: N2O R² > 0.9,1
15,2026-05-21,small,4,4.6155870268818,-5.45690094327364e-05,0.00219035388175568,0.99574957999469,0.974326920242395,0.999521443208013,Positiv & Signifikant (OK),Accepted: N2O R² > 0.9,1
16,2026-05-21,small,4,3.24407174996532,0.000133468189830571,0.00132393103253488,0.994265225631078,0.933701823297456,0.998206217166011,Positiv & Signifikant (OK),Accepted: N2O R² > 0.9,1
17,2026-05-21,small,4,3.12584477037527,0.00209810395111457,0.000679464907323584,0.947199277063627,0.974264932650486,0.94242485678514,Positiv & Signifikant (OK),Accepted: N2O R² > 0.9,1
